---------- Begin Simulation Statistics ----------
simSeconds                                   0.003370                       # Number of seconds simulated (Second)
simTicks                                   3369719000                       # Number of ticks simulated (Tick)
finalTick                                  5715826000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    627.67                       # Real time elapsed on the host (Second)
hostTickRate                                  5368588                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   67284092                       # Number of bytes of host memory used (Byte)
simInsts                                     44627362                       # Number of instructions simulated (Count)
simOps                                       46731813                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    71100                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      74452                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu_cluster.clk_domain.clock               250                       # Clock period in ticks (Tick)
system.cpu_cluster.cpus.numCycles            13478880                       # Number of cpu cycles simulated (Cycle)
system.cpu_cluster.cpus.numWorkItemsStarted            0                       # Number of work items this cpu started (Count)
system.cpu_cluster.cpus.numWorkItemsCompleted            0                       # Number of work items this cpu completed (Count)
system.cpu_cluster.cpus.instsAdded           33997630                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu_cluster.cpus.nonSpecInstsAdded         3153                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu_cluster.cpus.instsIssued          34005627                       # Number of instructions issued (Count)
system.cpu_cluster.cpus.NoReadyInst           2386310                       # No instructions ready in this cycle (Count)
system.cpu_cluster.cpus.ReadyInstMoreThanBW       191650                       # More ready instructions than available bandwidth (Count)
system.cpu_cluster.cpus.squashedInstsIssued         4465                       # Number of squashed instructions issued (Count)
system.cpu_cluster.cpus.squashedInstsExamined       116901                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu_cluster.cpus.squashedOperandsExamined       244686                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu_cluster.cpus.squashedNonSpecRemoved          182                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu_cluster.cpus.fuBusyS                114271                       # FU busy when requested (Count)
system.cpu_cluster.cpus.fuBusyW              22503449                       # FU busy when requested (Count)
system.cpu_cluster.cpus.numIssuedDist::samples     13478880                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::mean     2.522882                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::stdev     1.937713                       # Number of insts issued each cycle (Count)
system.mem_ctrls1.wrQLenPdf::56                   730                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::57                   728                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::58                   718                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::59                   719                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::60                   714                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::61                   713                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::62                   713                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::63                   713                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::64                   713                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::65                     7                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::66                     1                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::67                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::68                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::69                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::70                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::71                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::72                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::73                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::74                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::75                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::76                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::77                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::78                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::79                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::80                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::81                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::82                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::83                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::84                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::85                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::86                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::87                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::88                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::89                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::90                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::91                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::92                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::93                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::94                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::95                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::96                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::97                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::98                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::99                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::100                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::101                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::102                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::103                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::104                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::105                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::106                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::107                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::108                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::109                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::110                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::111                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::112                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::113                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::114                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::115                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::116                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::117                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::118                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::119                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::120                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::121                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::122                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::123                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::124                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::125                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::126                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.wrQLenPdf::127                    0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls1.rdPerTurnAround::samples          713                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::mean     25.918654                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::gmean    22.206089                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::stdev    14.259694                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::2-3              2      0.28%      0.28% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::4-5              6      0.84%      1.12% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::6-7             17      2.38%      3.51% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::8-9             21      2.95%      6.45% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::10-11           42      5.89%     12.34% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::12-13           46      6.45%     18.79% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::14-15           54      7.57%     26.37% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::16-17           64      8.98%     35.34% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::18-19           41      5.75%     41.09% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::20-21           50      7.01%     48.11% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::22-23           36      5.05%     53.16% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::24-25           40      5.61%     58.77% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::26-27           21      2.95%     61.71% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::28-29           29      4.07%     65.78% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::30-31           27      3.79%     69.57% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::32-33           25      3.51%     73.07% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::34-35           25      3.51%     76.58% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::36-37           21      2.95%     79.52% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::38-39           18      2.52%     82.05% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::40-41           16      2.24%     84.29% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::42-43           18      2.52%     86.82% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::44-45           23      3.23%     90.04% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::46-47            8      1.12%     91.16% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::48-49           11      1.54%     92.71% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::50-51            6      0.84%     93.55% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::52-53            9      1.26%     94.81% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::54-55            7      0.98%     95.79% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::56-57            7      0.98%     96.77% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::58-59            3      0.42%     97.19% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::60-61            4      0.56%     97.76% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::62-63            3      0.42%     98.18% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::64-65            1      0.14%     98.32% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::66-67            5      0.70%     99.02% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::68-69            2      0.28%     99.30% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::70-71            2      0.28%     99.58% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::72-73            2      0.28%     99.86% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::84-85            1      0.14%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.rdPerTurnAround::total          713                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls1.wrPerTurnAround::samples          713                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::mean     17.807854                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::gmean    17.780540                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::stdev     0.974878                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::16             130     18.23%     18.23% # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::17               8      1.12%     19.35% # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::18             463     64.94%     84.29% # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::19              96     13.46%     97.76% # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::20              13      1.82%     99.58% # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::21               3      0.42%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.wrPerTurnAround::total          713                       # Writes before turning the bus around for reads (Count)
system.mem_ctrls1.bytesReadWrQ                  16512                       # Total number of bytes read from write queue (Byte)
system.mem_ctrls1.bytesReadSys                1200128                       # Total read bytes from the system interface side (Byte)
system.mem_ctrls1.bytesWrittenSys              812672                       # Total written bytes from the system interface side (Byte)
system.mem_ctrls1.avgRdBWSys             356150765.09346920                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls1.avgWrBWSys             241169070.77415058                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls1.totGap                   3369788250                       # Total gap between requests (Tick)
system.mem_ctrls1.avgGap                    107147.48                       # Average gap between requests ((Tick/Count))
system.mem_ctrls1.requestorReadBytes::cpu_cluster.cpus.inst         4480                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls1.requestorReadBytes::cpu_cluster.cpus.data      1174208                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls1.requestorReadBytes::cpu_cluster.l2.prefetcher         4928                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls1.requestorWriteBytes::writebacks       812608                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrls1.requestorReadRate::cpu_cluster.cpus.inst 1329487.710993112298                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls1.requestorReadRate::cpu_cluster.cpus.data 348458729.051294744015                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls1.requestorReadRate::cpu_cluster.l2.prefetcher 1462436.482092423597                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls1.requestorWriteRate::writebacks 241150078.092564970255                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrls1.requestorReadAccesses::cpu_cluster.cpus.inst           70                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls1.requestorReadAccesses::cpu_cluster.cpus.data        18604                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls1.requestorReadAccesses::cpu_cluster.l2.prefetcher           78                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls1.requestorWriteAccesses::writebacks        12698                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls1.requestorReadTotalLat::cpu_cluster.cpus.inst      1731627                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls1.requestorReadTotalLat::cpu_cluster.cpus.data    541107681                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls1.requestorReadTotalLat::cpu_cluster.l2.prefetcher      3231720                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls1.requestorWriteTotalLat::writebacks 186637327729                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrls1.requestorReadAvgLat::cpu_cluster.cpus.inst     24737.53                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls1.requestorReadAvgLat::cpu_cluster.cpus.data     29085.56                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls1.requestorReadAvgLat::cpu_cluster.l2.prefetcher     41432.31                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrls1.requestorWriteAvgLat::writebacks  14698167.25                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrls1.dram.bytesRead::cpu_cluster.cpus.inst         4416                       # Number of bytes read from this memory (Byte)
system.mem_ctrls1.dram.bytesRead::cpu_cluster.cpus.data      1190592                       # Number of bytes read from this memory (Byte)
system.mem_ctrls1.dram.bytesRead::cpu_cluster.l2.prefetcher         4992                       # Number of bytes read from this memory (Byte)
system.mem_ctrls1.dram.bytesRead::total       1200000                       # Number of bytes read from this memory (Byte)
system.mem_ctrls1.dram.bytesInstRead::cpu_cluster.cpus.inst         4416                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls1.dram.bytesInstRead::total         4416                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls1.dram.bytesWritten::writebacks       812672                       # Number of bytes written to this memory (Byte)
system.mem_ctrls1.dram.bytesWritten::total       812672                       # Number of bytes written to this memory (Byte)
system.mem_ctrls1.dram.numReads::cpu_cluster.cpus.inst           69                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls1.dram.numReads::cpu_cluster.cpus.data        18603                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls1.dram.numReads::cpu_cluster.l2.prefetcher           78                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls1.dram.numReads::total          18750                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls1.dram.numWrites::writebacks        12698                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls1.dram.numWrites::total         12698                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls1.dram.bwRead::cpu_cluster.cpus.inst      1310495                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwRead::cpu_cluster.cpus.data    353320856                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwRead::cpu_cluster.l2.prefetcher      1481429                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwRead::total        356112780                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwInstRead::cpu_cluster.cpus.inst      1310495                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwInstRead::total      1310495                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwWrite::writebacks    241169071                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwWrite::total       241169071                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwTotal::writebacks    241169071                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwTotal::cpu_cluster.cpus.inst      1310495                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwTotal::cpu_cluster.cpus.data    353320856                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwTotal::cpu_cluster.l2.prefetcher      1481429                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls1.dram.bwTotal::total       597281851                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls1.dram.readBursts               18494                       # Number of DRAM read bursts (Count)
system.mem_ctrls1.dram.writeBursts              12697                       # Number of DRAM write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::0          632                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::1          613                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::2          663                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::3          677                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::4          527                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::5          523                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::6          668                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::7          692                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::8          616                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::9          609                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::10          665                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::11          631                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::12          646                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::13          621                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::14          639                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::15          670                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::16          643                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::17          615                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::18          627                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::19          662                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::20          653                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::21          483                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::22          433                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::23          439                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::24          436                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::25          432                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::26          442                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::27          446                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::28          445                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::29          427                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::30          542                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankRdBursts::31          677                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::0          428                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::1          440                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::2          438                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::3          457                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::4          330                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::5          324                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::6          346                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::7          357                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::8          385                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::9          345                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::10          360                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::11          376                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::12          393                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::13          366                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::14          342                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::15          376                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::16          377                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::17          352                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::18          359                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::19          379                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::20          351                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::21          343                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::22          441                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::23          476                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::24          460                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::25          451                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::26          441                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::27          454                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::28          459                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::29          438                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::30          429                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.perBankWrBursts::31          424                       # Per bank write bursts (Count)
system.mem_ctrls1.dram.totQLat              222573980                       # Total ticks spent queuing (Tick)
system.mem_ctrls1.dram.totBusLat             61622008                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrls1.dram.totMemAccLat         546071028                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrls1.dram.avgQLat               12034.93                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrls1.dram.avgBusLat              3332.00                       # Average bus latency per DRAM burst ((Tick/Count))
system.mem_ctrls1.dram.avgMemAccLat          29526.93                       # Average memory access latency per DRAM burst ((Tick/Count))
system.mem_ctrls1.dram.readRowHits              12327                       # Number of row buffer hits during reads (Count)
system.mem_ctrls1.dram.writeRowHits              5899                       # Number of row buffer hits during writes (Count)
system.mem_ctrls1.dram.readRowHitRate           66.65                       # Row buffer hit rate for reads (Ratio)
system.mem_ctrls1.dram.writeRowHitRate          46.46                       # Row buffer hit rate for writes (Ratio)
system.mem_ctrls1.dram.bytesPerActivate::samples        12977                       # Bytes accessed per row activation (Byte)
system.mem_ctrls1.dram.bytesPerActivate::mean   153.965940                       # Bytes accessed per row activation (Byte)
system.mem_ctrls1.dram.bytesPerActivate::gmean   111.449352                       # Bytes accessed per row activation (Byte)
system.mem_ctrls1.dram.bytesPerActivate::stdev   178.878288                       # Bytes accessed per row activation (Byte)
system.mem_ctrls1.dram.bytesPerActivate::0-127         6619     51.01%     51.01% # Bytes accessed per row activation (Byte)
system.mem_ctrls1.dram.bytesPerActivate::128-255         4470     34.45%     85.45% # Bytes accessed per row activation (Byte)
system.mem_ctrls1.dram.bytesPerActivate::256-383          946      7.29%     92.74% # Bytes accessed per row activation (Byte)
system.mem_ctrls1.dram.bytesPerActivate::384-511          330      2.54%     95.28% # Bytes accessed per row activation (Byte)
